game,round,scoreA,scoreB,percentA,showScore,superid,behavior,e_behavior,initial_score,cumulativePayoff,e_cumulativePayoff,e_degree,local_avg_wealth,local_rate_coop,local_cluster
2,9,1150,200,0.3,false,203,1,1,200,4600,4050,11,4895.8333333333,1,0.9545454545
2,9,1150,200,0.3,false,204,1,1,200,4350,3750,12,4916.6666666667,1,0.9545454545
2,9,1150,200,0.3,false,205,1,1,200,4750,4150,12,4883.3333333333,1,0.9545454545
2,9,1150,200,0.3,false,206,1,1,200,4900,4350,11,4886.3636363636,1,1
2,9,1150,200,0.3,false,207,1,1,1150,5150,4550,12,4850,1,0.9545454545
2,9,1150,200,0.3,false,208,1,1,1150,4700,4300,8,4855.5555555556,1,1
2,9,1150,200,0.3,false,211,1,1,200,4550,3950,12,4900,1,0.9545454545
2,9,1150,200,0.3,false,212,1,1,200,4450,3850,12,4927.2727272727,1,1
2,9,1150,200,0.3,false,213,1,1,1150,5950,5350,12,4783.3333333333,1,0.9545454545
2,9,1150,200,0.3,false,214,1,1,200,4850,4300,11,4875,1,0.9545454545
2,9,1150,200,0.3,false,215,1,1,200,4550,3950,12,4900,1,0.9545454545
2,10,1150,200,0.3,false,201,1,1,1150,6150,5600,11,5331.8181818182,1,1
2,10,1150,200,0.3,false,202,1,1,200,5450,4950,12,5395.4545454546,1,1
2,10,1150,200,0.3,false,203,1,1,200,5100,4600,12,5427.2727272727,1,1
2,10,1150,200,0.3,false,204,1,1,200,4850,4350,12,5450,1,1
2,10,1150,200,0.3,false,205,1,1,200,5250,4750,12,5413.6363636364,1,1
2,10,1150,200,0.3,false,206,1,1,200,5450,4900,11,5395.4545454546,1,1
2,10,1150,200,0.3,false,207,1,1,1150,5650,5150,12,5377.2727272727,1,1
2,10,1150,200,0.3,false,211,1,1,200,5050,4700,9,5445.8333333333,0.9166666667,0.8333333333
2,10,1150,200,0.3,false,212,1,1,200,5000,4550,12,5436.3636363636,1,1
2,10,1150,200,0.3,false,208,0,1,1150,5600,4450,11,5050,1,NA
2,10,1150,200,0.3,false,213,1,1,1150,6450,5950,12,5304.5454545455,1,1
2,10,1150,200,0.3,false,214,1,1,200,5350,4850,12,5404.5454545455,1,1
2,10,1150,200,0.3,false,215,1,1,200,5050,4550,12,5431.8181818182,1,1
3,0,1150,200,0.3,false,302,NA,NA,200,200,NA,NA,580,NA,0.1
3,0,1150,200,0.3,false,308,NA,NA,200,200,NA,NA,1150,NA,NA
3,0,1150,200,0.3,false,315,NA,NA,1150,1150,NA,NA,200,NA,NA
3,0,1150,200,0.3,false,307,NA,NA,1150,1150,NA,NA,833.3333333333,NA,0.3333333333
3,0,1150,200,0.3,false,303,NA,NA,1150,1150,NA,NA,200,NA,0.1666666667
3,0,1150,200,0.3,false,311,NA,NA,200,200,NA,NA,516.6666666667,NA,0
3,0,1150,200,0.3,false,306,NA,NA,200,200,NA,NA,437.5,NA,0.5
3,0,1150,200,0.3,false,314,NA,NA,1150,1150,NA,NA,580,NA,0.1
3,0,1150,200,0.3,false,309,NA,NA,1150,1150,NA,NA,200,NA,0.3333333333
3,0,1150,200,0.3,false,301,NA,NA,200,200,NA,NA,675,NA,0.1666666667
3,0,1150,200,0.3,false,305,NA,NA,1150,1150,NA,NA,580,NA,0.2
3,0,1150,200,0.3,false,310,NA,NA,200,200,NA,NA,833.3333333333,NA,0.6666666667
3,0,1150,200,0.3,false,316,NA,NA,200,200,NA,NA,675,NA,0
3,0,1150,200,0.3,false,312,NA,NA,200,200,NA,NA,675,NA,0.1666666667
3,0,1150,200,0.3,false,304,NA,NA,200,200,NA,NA,437.5,NA,0.5
3,0,1150,200,0.3,false,313,NA,NA,200,200,NA,NA,675,NA,0.5
3,1,1150,200,0.3,false,301,1,NA,200,400,200,5,812.5,1,0.571428571428571
3,1,1150,200,0.3,false,302,1,NA,200,450,200,1,735.714285714286,1,0.523809523809524
3,1,1150,200,0.3,false,303,1,NA,1150,1350,1150,1,581.818181818182,1,0.509090909090909
3,1,1150,200,0.3,false,307,1,NA,1150,1200,1150,3,605,0.9,0.466666666666667
3,1,1150,200,0.3,false,304,1,NA,200,300,1150,4,706.25,1,0.607142857142857
3,1,1150,200,0.3,false,306,1,NA,200,300,200,3,538.888888888889,0.888888888888889,0.5
3,1,1150,200,0.3,false,308,1,NA,200,250,200,4,757.142857142857,1,0.571428571428571
3,1,1150,200,0.3,false,309,1,NA,1150,1350,1150,5,831.25,1,0.464285714285714
3,1,1150,200,0.3,false,310,1,NA,200,350,1150,4,730,1,0.7
3,1,1150,200,0.3,false,311,1,NA,200,350,200,4,550,1,0.7
3,1,1150,200,0.3,false,312,1,NA,200,400,1150,5,681.25,1,0.5
3,1,1150,200,0.3,false,313,1,NA,200,400,200,3,668.181818181818,1,0.545454545454545
3,1,1150,200,0.3,false,314,1,NA,1150,1300,200,4,564.285714285714,0.857142857142857,0.428571428571429
3,1,1150,200,0.3,false,315,1,NA,1150,1200,200,4,583.333333333333,1,0.611111111111111
3,1,1150,200,0.3,false,316,1,NA,200,300,200,4,722.222222222222,0.888888888888889,0.416666666666667
3,2,1150,200,0.3,false,301,1,1,200,800,400,8,1215,1,0.711111111111111
3,2,1150,200,0.3,false,302,1,1,200,800,450,7,1100,1,0.688888888888889
3,2,1150,200,0.3,false,303,1,1,1150,1900,1350,11,959.090909090909,1,0.618181818181818
3,2,1150,200,0.3,false,304,1,1,200,700,1200,10,1055,1,0.644444444444444
3,2,1150,200,0.3,false,306,1,1,200,700,300,8,1113.63636363636,1,0.727272727272727
3,2,1150,200,0.3,false,307,1,1,1150,1650,300,9,1088.88888888889,1,0.666666666666667
3,2,1150,200,0.3,false,308,1,1,200,600,250,7,1183.33333333333,1,0.638888888888889
3,2,1150,200,0.3,false,309,1,1,1150,1750,1350,8,1145,1,0.644444444444444
3,2,1150,200,0.3,false,310,1,1,200,600,350,5,1075,1,0.6
3,2,1150,200,0.3,false,311,1,1,200,600,350,5,950,1,0.666666666666667
3,2,1150,200,0.3,false,312,1,1,200,800,400,8,1054.54545454545,1,0.6
3,2,1150,200,0.3,false,313,1,1,200,950,400,11,1075,1,0.666666666666667
3,2,1150,200,0.3,false,314,1,1,1150,1600,1300,7,1040,1,0.733333333333333
3,2,1150,200,0.3,false,315,1,1,1150,1650,1200,9,1027.27272727273,1,0.727272727272727
3,2,1150,200,0.3,false,316,1,1,200,700,300,9,1068.18181818182,1,0.618181818181818
3,3,1150,200,0.3,false,301,1,1,200,1300,800,10,1620.83333333333,1,0.818181818181818
3,3,1150,200,0.3,false,302,1,1,200,1300,800,10,1600,1,0.8
3,3,1150,200,0.3,false,303,1,1,1150,2450,1900,11,1426.92307692308,1,0.756410256410256
3,3,1150,200,0.3,false,304,1,1,200,1200,700,10,1620,1,0.822222222222222
3,3,1150,200,0.3,false,306,1,1,200,1250,700,11,1658.33333333333,1,0.818181818181818
3,3,1150,200,0.3,false,307,1,1,1150,2100,1650,9,1458.33333333333,1,0.757575757575758
3,3,1150,200,0.3,false,308,1,1,200,1050,600,9,1640,1,0.777777777777778
3,3,1150,200,0.3,false,309,1,1,1150,2250,1750,10,1640,1,0.755555555555556
3,3,1150,200,0.3,false,310,1,1,200,900,600,6,1644.44444444444,1,0.777777777777778
3,3,1150,200,0.3,false,311,1,1,200,950,600,7,1620,1,0.822222222222222
3,3,1150,200,0.3,false,312,1,1,200,1350,800,11,1573.07692307692,1,0.782051282051282
3,3,1150,200,0.3,false,313,1,1,200,1450,950,10,1777.77777777778,1,0.861111111111111
3,3,1150,200,0.3,false,314,1,1,1150,2100,1600,10,1470.83333333333,1,0.772727272727273
3,3,1150,200,0.3,false,315,1,1,1150,2200,1650,11,1446.15384615385,1,0.756410256410256
3,3,1150,200,0.3,false,316,1,1,200,1250,700,11,1507.69230769231,1,0.782051282051282
3,4,1150,200,0.3,false,301,1,1,200,1700,1300,12,2145.83333333333,0.666666666666667,0.833333333333333
3,4,1150,200,0.3,false,302,1,1,200,1600,1300,10,2108.33333333333,0.666666666666667,0.818181818181818
3,4,1150,200,0.3,false,303,1,1,1150,3000,2450,13,1861.53846153846,0.846153846153846,0.769230769230769
3,4,1150,200,0.3,false,304,1,1,200,1600,1200,10,2163.63636363636,0.818181818181818,0.890909090909091
3,4,1150,200,0.3,false,306,1,1,200,1750,1250,12,2120.83333333333,0.833333333333333,0.848484848484849
3,4,1150,200,0.3,false,307,1,1,1150,2500,2100,12,1941.66666666667,0.833333333333333,0.803030303030303
3,4,1150,200,0.3,false,308,0,1,200,1950,1050,10,2157.14285714286,0.714285714285714,0.857142857142857
3,4,1150,200,0.3,false,309,1,1,1150,2650,2250,10,2037.5,0.833333333333333,0.833333333333333
3,4,1150,200,0.3,false,310,1,1,200,1250,900,9,2080,0.8,0.8
3,4,1150,200,0.3,false,311,1,1,200,1350,950,10,2115,0.8,0.866666666666667
3,4,1150,200,0.3,false,312,1,1,200,1800,1350,13,2087.5,0.833333333333333,0.818181818181818
3,4,1150,200,0.3,false,313,1,1,200,1700,1450,9,2292.85714285714,1,0.952380952380952
3,4,1150,200,0.3,false,314,0,1,1150,3200,2100,12,1931.81818181818,0.818181818181818,0.818181818181818
3,4,1150,200,0.3,false,315,1,1,1150,2650,2200,13,1942.30769230769,0.692307692307692,0.756410256410256
3,4,1150,200,0.3,false,316,1,1,200,1700,1250,13,2050,0.714285714285714,0.769230769230769
3,5,1150,200,0.3,false,301,1,1,200,2200,1700,12,2718.18181818182,1,0.963636363636364
3,5,1150,200,0.3,false,302,1,1,200,2100,1600,12,2658.33333333333,0.833333333333333,0.803030303030303
3,5,1150,200,0.3,false,303,1,1,1150,3550,3000,13,2480.76923076923,1,0.91025641025641
3,5,1150,200,0.3,false,304,1,1,200,2150,1600,11,2588.46153846154,1,0.91025641025641
3,5,1150,200,0.3,false,306,1,1,200,2350,1750,12,2650,1,0.939393939393939
3,5,1150,200,0.3,false,307,1,1,1150,3100,2500,12,2515.38461538462,1,0.91025641025641
3,5,1150,200,0.3,false,308,0,0,200,2650,1950,7,2466.66666666667,1,0.666666666666667
3,5,1150,200,0.3,false,309,1,1,1150,3250,2650,12,2558.33333333333,1,0.909090909090909
3,5,1150,200,0.3,false,310,1,1,200,1650,1250,10,2600,0.818181818181818,0.781818181818182
3,5,1150,200,0.3,false,311,1,1,200,1850,1350,10,2558.33333333333,1,0.909090909090909
3,5,1150,200,0.3,false,312,1,1,200,2400,1800,12,2608.33333333333,1,0.924242424242424
3,5,1150,200,0.3,false,313,1,1,200,2050,1700,7,2677.27272727273,1,0.945454545454545
3,5,1150,200,0.3,false,314,1,0,1150,3650,3200,11,2550,0.846153846153846,0.807692307692308
3,5,1150,200,0.3,false,315,1,1,1150,3200,2650,13,2507.69230769231,1,0.91025641025641
3,5,1150,200,0.3,false,316,1,1,200,2300,1700,14,2576.92307692308,1,0.91025641025641
3,6,1150,200,0.3,false,301,1,1,200,2650,2200,11,3132.14285714286,0.857142857142857,0.879120879120879
3,6,1150,200,0.3,false,302,1,1,200,2600,2100,12,3153.84615384615,0.846153846153846,0.884615384615385
3,6,1150,200,0.3,false,303,1,1,1150,4100,3550,13,2895.83333333333,1,0.96969696969697
3,6,1150,200,0.3,false,304,1,1,200,2700,2150,13,3128.57142857143,0.857142857142857,0.879120879120879
3,6,1150,200,0.3,false,307,1,1,1150,3650,2350,12,3060.71428571429,0.857142857142857,0.879120879120879
3,6,1150,200,0.3,false,306,1,1,200,2850,3100,13,3117.85714285714,0.857142857142857,0.879120879120879
3,6,1150,200,0.3,false,308,1,0,200,2700,2650,3,2977.77777777778,0.777777777777778,0.944444444444444
3,6,1150,200,0.3,false,309,1,1,1150,3750,3250,12,3141.66666666667,0.833333333333333,0.924242424242424
3,6,1150,200,0.3,false,310,1,1,200,2200,1650,11,3026.92307692308,1,0.91025641025641
3,6,1150,200,0.3,false,311,1,1,200,2350,1850,12,3107.69230769231,0.846153846153846,0.884615384615385
3,6,1150,200,0.3,false,312,1,1,200,2900,2400,12,3191.66666666667,0.833333333333333,0.924242424242424
3,6,1150,200,0.3,false,313,1,1,200,2500,2050,11,3176.92307692308,0.846153846153846,0.923076923076923
3,6,1150,200,0.3,false,314,0,1,1150,4950,3650,13,2865,1,0.888888888888889
3,6,1150,200,0.3,false,315,1,1,1150,3750,3200,13,2925,1,0.96969696969697
3,6,1150,200,0.3,false,316,1,1,200,2850,2300,13,2976.92307692308,1,0.91025641025641
3,7,1150,200,0.3,false,301,1,1,200,3250,2650,14,3728.57142857143,0.857142857142857,0.868131868131868
3,7,1150,200,0.3,false,302,1,1,200,3150,2600,13,3753.84615384615,0.846153846153846,0.871794871794872
3,7,1150,200,0.3,false,303,1,1,1150,4700,4100,12,3626.92307692308,1,0.961538461538462
3,7,1150,200,0.3,false,304,1,1,200,3300,2700,14,3734.61538461538,1,0.961538461538462
3,7,1150,200,0.3,false,306,1,1,200,3450,3650,14,3714.28571428571,0.857142857142857,0.868131868131868
3,7,1150,200,0.3,false,307,1,1,1150,4250,2850,14,3661.53846153846,1,0.961538461538462
3,7,1150,200,0.3,false,308,0,1,200,3600,2700,9,3620,1,1
3,7,1150,200,0.3,false,309,1,1,1150,4350,3750,12,3716.66666666667,1,0.96969696969697
3,7,1150,200,0.3,false,310,1,1,200,2750,2200,13,3776.92307692308,1,0.961538461538462
3,7,1150,200,0.3,false,311,1,1,200,2900,2350,13,3707.69230769231,0.846153846153846,0.871794871794872
3,7,1150,200,0.3,false,312,1,1,200,3500,2900,12,3766.66666666667,1,0.96969696969697
3,7,1150,200,0.3,false,313,1,1,200,3150,2500,13,3746.15384615385,1,0.961538461538462
3,7,1150,200,0.3,false,314,1,0,1150,5350,4950,10,3592.30769230769,0.846153846153846,0.871794871794872
3,7,1150,200,0.3,false,315,1,1,1150,4350,3750,12,3653.84615384615,1,0.961538461538462
3,7,1150,200,0.3,false,316,1,1,200,3400,2850,13,3591.66666666667,1,0.96969696969697
3,8,1150,200,0.3,false,301,1,1,200,3850,3250,14,4332.14285714286,0.857142857142857,0.879120879120879
3,8,1150,200,0.3,false,302,1,1,200,3700,3150,13,4342.85714285714,0.857142857142857,0.879120879120879
3,8,1150,200,0.3,false,303,1,1,1150,5350,4700,13,4234.61538461538,1,0.987179487179487
3,8,1150,200,0.3,false,304,1,1,200,3950,3300,13,4342.30769230769,1,0.987179487179487
3,8,1150,200,0.3,false,306,1,1,200,4050,3450,14,4317.85714285714,0.857142857142857,0.879120879120879
3,8,1150,200,0.3,false,307,1,1,1150,4900,4250,13,4269.23076923077,1,0.987179487179487
3,8,1150,200,0.3,false,308,0,0,200,4100,3600,5,4375,1,1
3,8,1150,200,0.3,false,309,1,1,1150,4950,4350,12,4265.38461538462,1,0.987179487179487
3,8,1150,200,0.3,false,310,1,1,200,3400,2750,13,4384.61538461538,1,0.987179487179487
3,8,1150,200,0.3,false,311,1,1,200,3450,2900,13,4380.76923076923,1,0.987179487179487
3,8,1150,200,0.3,false,312,1,1,200,4100,3500,12,4330.76923076923,1,0.987179487179487
3,8,1150,200,0.3,false,313,1,1,200,3800,3150,13,4353.84615384615,1,0.987179487179487
3,8,1150,200,0.3,false,314,1,1,1150,5900,5350,13,4200,0.846153846153846,0.884615384615385
3,8,1150,200,0.3,false,315,1,1,1150,5000,4350,13,4261.53846153846,1,0.987179487179487
3,8,1150,200,0.3,false,316,1,1,200,4000,3400,12,4208.33333333333,1,1
3,9,1150,200,0.3,false,303,1,1,1150,6000,3850,14,4861.53846153846,1,0.987179487179487
3,9,1150,200,0.3,false,304,1,1,200,4600,3700,14,4969.23076923077,1,0.987179487179487
3,9,1150,200,0.3,false,301,1,1,200,4450,5350,13,4946.42857142857,0.857142857142857,0.879120879120879
3,9,1150,200,0.3,false,302,1,1,200,4300,3950,13,4957.14285714286,0.857142857142857,0.879120879120879
3,9,1150,200,0.3,false,306,1,1,200,4650,4050,14,4932.14285714286,0.857142857142857,0.879120879120879
3,9,1150,200,0.3,false,307,1,1,1150,5550,4900,13,4896.15384615385,1,0.987179487179487
3,9,1150,200,0.3,false,308,0,0,200,4500,4100,4,4962.5,1,1
3,9,1150,200,0.3,false,309,1,1,1150,5600,4950,13,4892.30769230769,1,0.987179487179487
3,9,1150,200,0.3,false,310,1,1,200,4050,3400,13,5011.53846153846,1,0.987179487179487
3,9,1150,200,0.3,false,312,1,1,200,4750,3450,13,4957.69230769231,1,0.987179487179487
3,9,1150,200,0.3,false,311,1,1,200,4100,4100,13,5007.69230769231,1,0.987179487179487
3,9,1150,200,0.3,false,313,1,1,200,4450,3800,13,4980.76923076923,1,0.987179487179487
3,9,1150,200,0.3,false,314,1,1,1150,6450,5900,13,4819.23076923077,0.846153846153846,0.884615384615385
3,9,1150,200,0.3,false,315,1,1,1150,5650,5000,13,4888.46153846154,1,0.987179487179487
3,9,1150,200,0.3,false,316,1,1,200,4600,4000,12,4845.83333333333,1,1
3,10,1150,200,0.3,false,301,1,1,200,4850,6000,13,5478.57142857143,0.571428571428571,0.802197802197802
3,10,1150,200,0.3,false,302,0,1,200,5500,4600,13,5405,0.6,0.777777777777778
3,10,1150,200,0.3,false,303,1,1,1150,6450,4450,14,5415.38461538462,0.692307692307692,0.897435897435897
3,10,1150,200,0.3,false,304,1,1,200,5050,4300,14,5354.16666666667,0.833333333333333,0.939393939393939
3,10,1150,200,0.3,false,306,1,1,200,5050,4650,14,5461.53846153846,0.692307692307692,0.82051282051282
3,10,1150,200,0.3,false,307,1,1,1150,6000,5550,13,5254.54545454545,1,1
3,10,1150,200,0.3,false,308,0,0,200,4700,4500,4,5737.5,0,0.833333333333333
3,10,1150,200,0.3,false,309,1,1,1150,6050,5600,13,5441.66666666667,0.833333333333333,0.939393939393939
3,10,1150,200,0.3,false,310,1,1,200,4500,4050,13,5565.38461538462,0.692307692307692,0.897435897435897
3,10,1150,200,0.3,false,311,1,1,200,4550,4750,13,5395.83333333333,0.833333333333333,0.939393939393939
3,10,1150,200,0.3,false,312,1,1,200,5200,4100,13,5511.53846153846,0.692307692307692,0.897435897435897
3,10,1150,200,0.3,false,313,1,1,200,4900,4450,13,5537.5,0.833333333333333,0.939393939393939
3,10,1150,200,0.3,false,314,0,1,1150,7550,6450,13,5330,0.6,0.8
3,10,1150,200,0.3,false,315,1,1,1150,6100,5650,13,5442.30769230769,0.692307692307692,0.897435897435897
3,10,1150,200,0.3,false,316,1,1,200,5100,4600,12,5350,0.833333333333333,0.939393939393939
4,0,1150,200,0.3,false,407,NA,NA,200,200,NA,NA,675,NA,0.3333333333
4,0,1150,200,0.3,false,408,NA,NA,200,200,NA,NA,833.3333333333,NA,0.3333333333
4,0,1150,200,0.3,false,405,NA,NA,1150,1150,NA,NA,675,NA,0.5
4,0,1150,200,0.3,false,413,NA,NA,200,200,NA,NA,200,NA,0
4,0,1150,200,0.3,false,412,NA,NA,200,200,NA,NA,833.3333333333,NA,0
4,0,1150,200,0.3,false,402,NA,NA,1150,1150,NA,NA,675,NA,1
4,0,1150,200,0.3,false,410,NA,NA,200,200,NA,NA,833.3333333333,NA,0.6666666667
4,0,1150,200,0.3,false,409,NA,NA,200,200,NA,NA,833.3333333333,NA,0.6666666667
4,0,1150,200,0.3,false,411,NA,NA,200,200,NA,NA,1150,NA,1
4,0,1150,200,0.3,false,404,NA,NA,1150,1150,NA,NA,675,NA,0.3333333333
4,0,1150,200,0.3,false,406,NA,NA,1150,1150,NA,NA,580,NA,0.3
4,0,1150,200,0.3,false,401,NA,NA,1150,1150,NA,NA,675,NA,0.2666666667
4,0,1150,200,0.3,false,403,NA,NA,1150,1150,NA,NA,200,NA,NA
4,1,1150,200,0.3,false,401,1,NA,1150,1350,200,4,768.181818181818,0.818181818181818,0.672727272727273
4,1,1150,200,0.3,false,402,1,NA,1150,1250,200,3,750,1,0.777777777777778
4,1,1150,200,0.3,false,403,1,NA,1150,1200,1150,4,687.5,1,0.821428571428571
4,1,1150,200,0.3,false,404,1,NA,1150,1350,200,2,650,1,0.690909090909091
4,1,1150,200,0.3,false,405,1,NA,1150,1250,200,3,735,0.8,0.666666666666667
4,1,1150,200,0.3,false,406,0,NA,1150,1650,1150,2,762.5,1,1
4,1,1150,200,0.3,false,407,1,NA,200,400,200,3,900,1,0.821428571428571
4,1,1150,200,0.3,false,408,1,NA,200,250,200,3,937.5,1,0.785714285714286
4,1,1150,200,0.3,false,409,1,NA,200,350,200,2,680,1,0.7
4,1,1150,200,0.3,false,410,1,NA,200,250,1150,4,1000,0.777777777777778,0.694444444444444
4,1,1150,200,0.3,false,411,1,NA,200,200,1150,5,928.571428571429,0.714285714285714,0.619047619047619
4,1,1150,200,0.3,false,412,1,NA,200,350,1150,6,838.888888888889,1,0.722222222222222
4,1,1150,200,0.3,false,413,1,NA,200,300,1150,1,871.428571428571,1,0.761904761904762
4,2,1150,200,0.3,false,401,1,1,1150,1800,1350,11,1145,1,0.844444444444444
4,2,1150,200,0.3,false,402,1,1,1150,1600,1250,9,1050,0.818181818181818,0.8
4,2,1150,200,0.3,false,403,1,1,1150,1500,1200,8,1135,0.8,0.8
4,2,1150,200,0.3,false,404,1,1,1150,1800,1350,11,1100,0.833333333333333,0.742424242424242
4,2,1150,200,0.3,false,405,1,1,1150,1650,1250,10,1031.25,1,0.928571428571429
4,2,1150,200,0.3,false,408,1,0,200,550,1650,4,1330,0.8,0.711111111111111
4,2,1150,200,0.3,false,409,1,1,200,500,400,8,1014.28571428571,0.714285714285714,0.857142857142857
4,2,1150,200,0.3,false,406,1,1,1150,1850,250,8,1133.33333333333,1,0.933333333333333
4,2,1150,200,0.3,false,407,1,1,200,800,350,5,1110,1,0.844444444444444
4,2,1150,200,0.3,false,410,1,1,200,600,250,9,1335,0.8,0.777777777777778
4,2,1150,200,0.3,false,411,1,1,200,550,200,7,1200,1,0.781818181818182
4,2,1150,200,0.3,false,412,0,1,200,1250,350,9,1014.28571428571,1,0.80952380952381
4,2,1150,200,0.3,false,413,1,1,200,550,300,7,1205,0.8,0.8
4,3,1150,200,0.3,false,401,1,1,1150,2200,1800,10,1385,1,0.933333333333333
4,3,1150,200,0.3,false,402,1,1,1150,2050,1600,11,1450,0.818181818181818,0.836363636363636
4,3,1150,200,0.3,false,403,1,1,1150,1800,1500,10,1627.27272727273,0.636363636363636,0.781818181818182
4,3,1150,200,0.3,false,404,1,1,1150,2200,1800,12,1481.81818181818,0.818181818181818,0.818181818181818
4,3,1150,200,0.3,false,405,1,1,1150,2050,1650,8,1472.22222222222,1,1
4,3,1150,200,0.3,false,406,0,1,1150,2450,550,10,1475,1,1
4,3,1150,200,0.3,false,407,1,1,200,1300,500,7,1475,1,0.933333333333333
4,3,1150,200,0.3,false,408,1,1,200,850,1850,6,1559.09090909091,0.818181818181818,0.836363636363636
4,3,1150,200,0.3,false,409,1,1,200,750,800,10,1507.14285714286,1,1
4,3,1150,200,0.3,false,410,1,1,200,900,600,10,1709.09090909091,0.636363636363636,0.781818181818182
4,3,1150,200,0.3,false,411,1,1,200,1000,550,11,1590.90909090909,0.818181818181818,0.818181818181818
4,3,1150,200,0.3,false,412,0,0,200,1950,1250,7,1310,1,1
4,3,1150,200,0.3,false,413,1,1,200,950,550,10,1550,0.818181818181818,0.836363636363636
4,4,1150,200,0.3,false,401,1,1,1150,2700,2200,10,1850,1,0.977777777777778
4,4,1150,200,0.3,false,402,1,1,1150,2500,2050,11,1983.33333333333,0.833333333333333,0.803030303030303
4,4,1150,200,0.3,false,403,1,1,1150,2250,1800,11,2004.16666666667,0.833333333333333,0.803030303030303
4,4,1150,200,0.3,false,404,1,1,1150,2750,2200,11,1918.18181818182,1,0.909090909090909
4,4,1150,200,0.3,false,405,1,1,1150,2500,2050,9,1955.55555555556,1,1
4,4,1150,200,0.3,false,406,1,0,1150,2650,2450,4,1871.42857142857,1,1
4,4,1150,200,0.3,false,407,1,1,200,1800,1300,10,1940,1,0.977777777777778
4,4,1150,200,0.3,false,408,1,1,200,1300,850,11,2050,1,0.909090909090909
4,4,1150,200,0.3,false,409,1,1,200,1100,750,7,1955.55555555556,1,1
4,4,1150,200,0.3,false,410,1,1,200,1350,900,11,2079.16666666667,0.833333333333333,0.803030303030303
4,4,1150,200,0.3,false,411,1,1,200,1550,1000,11,2027.27272727273,1,0.909090909090909
4,4,1150,200,0.3,false,412,0,0,200,2450,1950,5,1875,1,1
4,4,1150,200,0.3,false,413,1,1,200,1400,950,11,2075,0.833333333333333,0.803030303030303
4,5,1150,200,0.3,false,401,1,1,1150,3200,2700,10,2354.54545454545,1,0.981818181818182
4,5,1150,200,0.3,false,402,1,1,1150,3000,2500,12,2454.16666666667,0.833333333333333,0.893939393939394
4,5,1150,200,0.3,false,403,1,1,1150,2750,2250,12,2475,0.833333333333333,0.893939393939394
4,5,1150,200,0.3,false,404,1,1,1150,3200,2750,11,2437.5,0.833333333333333,0.893939393939394
4,5,1150,200,0.3,false,405,1,1,1150,2950,2500,9,2377.27272727273,1,0.981818181818182
4,5,1150,200,0.3,false,406,0,1,1150,3350,2650,7,2433.33333333333,1,1
4,5,1150,200,0.3,false,407,1,1,200,2300,1800,10,2436.36363636364,1,0.981818181818182
4,5,1150,200,0.3,false,408,1,1,200,1750,1300,11,2558.33333333333,0.833333333333333,0.893939393939394
4,5,1150,200,0.3,false,409,1,1,200,1550,1100,9,2490,1,1
4,5,1150,200,0.3,false,410,1,1,200,1850,1350,12,2477.27272727273,1,0.981818181818182
4,5,1150,200,0.3,false,411,1,1,200,2000,1550,11,2537.5,0.833333333333333,0.893939393939394
4,5,1150,200,0.3,false,412,1,0,200,2650,2450,4,2490,1,1
4,5,1150,200,0.3,false,413,1,1,200,1900,1400,12,2545.83333333333,0.833333333333333,0.893939393939394
4,6,1150,200,0.3,false,401,1,1,1150,3650,3200,11,2750,1,1
4,6,1150,200,0.3,false,402,1,1,1150,3400,3000,12,2881.81818181818,0.818181818181818,0.872727272727273
4,6,1150,200,0.3,false,403,1,1,1150,3150,2750,12,2966.66666666667,0.666666666666667,0.803030303030303
4,6,1150,200,0.3,false,404,1,1,1150,3600,3200,12,2929.16666666667,0.666666666666667,0.803030303030303
4,6,1150,200,0.3,false,405,1,1,1150,3400,2950,11,2854.54545454545,0.818181818181818,0.909090909090909
4,6,1150,200,0.3,false,406,0,0,1150,3950,3350,6,3137.5,1,1
4,6,1150,200,0.3,false,407,1,1,200,2750,2300,11,2840,1,1
4,6,1150,200,0.3,false,408,1,1,200,2150,1750,12,2900,1,1
4,6,1150,200,0.3,false,409,1,1,200,2050,1550,10,2910,1,1
4,6,1150,200,0.3,false,410,1,1,200,2300,1850,11,2954.54545454545,0.818181818181818,0.909090909090909
4,6,1150,200,0.3,false,411,1,1,200,2400,2000,12,3029.16666666667,0.666666666666667,0.803030303030303
4,6,1150,200,0.3,false,412,0,1,200,3650,2650,10,2858.33333333333,1,1
4,6,1150,200,0.3,false,413,1,1,200,2300,1900,12,2954.54545454545,0.818181818181818,0.909090909090909
